Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Emp_EnvironmentSatisfaction,Emp_JobSatisfaction,Emp_WorkLifeBalance,Mgr_JobInvolvement,Mgr_PerformanceRating,Time_in_min,Time_in_max,Time_in_mean,Time_out_min,Time_out_max,Time_out_mean
36,No,Travel_Rarely,Sales,1,3,Marketing,3701,Male,2,Research Scientist,Single,35050,1.0,12,2,10.0,2,10,1,8,1.0,4.0,2.0,2,3,09:18:56,10:40:36,10:00:28,14:49:33,17:26:18,16:17:53
36,No,Travel_Rarely,Research & Development,24,3,Other,3702,Female,3,Research Director,Married,63970,4.0,14,1,11.0,3,3,0,2,3.0,1.0,2.0,3,3,09:02:15,10:37:49,09:59:52,16:09:37,18:33:48,17:16:00
47,No,Travel_Rarely,Research & Development,23,4,Life Sciences,3703,Female,2,Sales Executive,Married,62740,7.0,14,2,17.0,0,6,1,2,1.0,4.0,2.0,3,3,09:09:58,10:43:56,09:58:57,16:35:50,18:45:30,17:48:00
25,Yes,Travel_Rarely,Sales,16,4,Life Sciences,3704,Male,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2,1.0,1.0,3.0,2,3,09:21:58,10:47:40,09:59:37,16:04:24,18:24:16,17:12:33
37,No,Non-Travel,Sales,8,4,Medical,3705,Male,1,Healthcare Representative,Single,75870,0.0,22,1,7.0,5,6,1,3,3.0,3.0,1.0,3,4,09:10:47,10:42:11,10:00:32,16:32:25,18:36:14,17:35:30
56,No,Travel_Rarely,Research & Development,10,4,Other,3706,Male,2,Sales Representative,Married,42580,2.0,16,0,5.0,2,3,1,0,1.0,1.0,4.0,3,3,09:17:37,10:44:36,10:00:04,15:26:14,17:34:59,16:37:45
47,No,Travel_Rarely,Research & Development,3,2,Medical,3707,Male,2,Laboratory Technician,Married,43640,3.0,11,1,26.0,3,20,5,6,1.0,3.0,4.0,3,3,09:20:25,10:42:05,10:01:08,15:19:14,17:32:13,16:20:56
24,No,Travel_Rarely,Research & Development,5,1,Other,3708,Male,1,Manufacturing Director,Married,43350,1.0,15,1,5.0,5,5,0,3,4.0,3.0,3.0,3,3,09:06:46,10:39:50,10:00:17,18:40:09,20:41:47,19:42:47
32,No,Travel_Rarely,Sales,4,3,Marketing,3709,Male,1,Research Scientist,Married,53260,4.0,14,1,7.0,2,4,0,3,4.0,4.0,2.0,3,3,09:16:02,10:49:22,09:58:54,16:31:32,18:36:51,17:30:06
34,No,Travel_Rarely,Research & Development,9,2,Medical,3710,Male,1,Sales Executive,Married,32800,5.0,13,0,7.0,3,5,0,2,4.0,2.0,2.0,3,3,09:14:22,10:39:15,09:59:57,15:06:47,17:05:03,16:06:40
41,No,Travel_Rarely,Research & Development,26,3,Medical,3711,Female,3,Sales Executive,Married,54850,2.0,17,2,7.0,2,4,0,3,2.0,3.0,2.0,3,3,09:04:16,10:37:02,09:59:13,19:34:00,21:38:32,20:29:45
40,No,Non-Travel,Sales,3,2,Life Sciences,3712,Male,1,Sales Executive,Divorced,43420,3.0,11,1,11.0,6,8,0,7,3.0,3.0,4.0,2,3,09:14:02,10:47:39,09:59:48,15:19:06,17:22:39,16:23:59
31,No,Travel_Rarely,Research & Development,16,3,Medical,3713,Male,2,Human Resources,Divorced,27820,1.0,19,1,13.0,5,13,9,9,1.0,4.0,3.0,3,3,09:08:42,10:40:23,10:00:21,15:33:59,17:41:06,16:41:39
46,Yes,Travel_Rarely,Research & Development,18,1,Medical,3714,Male,1,Manufacturing Director,Divorced,59800,4.0,11,1,28.0,2,7,4,3,1.0,4.0,4.0,3,3,09:18:08,10:43:02,10:01:24,15:44:25,17:44:27,16:42:57
39,Yes,Non-Travel,Research & Development,2,4,Medical,3715,Male,2,Manufacturing Director,Single,43810,2.0,15,2,11.0,1,1,0,0,1.0,1.0,4.0,2,3,09:10:57,10:42:28,10:03:46,17:58:17,20:24:23,19:25:57
31,Yes,Travel_Frequently,Sales,2,3,Medical,3716,Male,2,Sales Executive,Single,25720,1.0,13,3,10.0,3,10,4,7,3.0,2.0,3.0,3,3,08:58:38,10:48:31,09:59:36,15:42:39,18:04:52,16:47:57
45,No,Travel_Rarely,Sales,10,2,Marketing,3717,Male,1,Sales Executive,Divorced,38330,2.0,14,0,24.0,1,7,0,7,2.0,1.0,3.0,3,3,09:22:28,10:45:16,09:59:38,19:17:46,21:21:40,20:27:52
31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,3718,Male,3,Human Resources,Single,42440,9.0,13,0,8.0,3,3,0,2,4.0,2.0,3.0,3,3,09:09:30,10:48:43,09:59:24,15:39:12,17:36:25,16:40:24
31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,3719,Male,1,Laboratory Technician,Married,65000,6.0,23,1,7.0,5,2,2,2,2.0,4.0,1.0,3,4,09:20:40,10:40:02,10:00:06,19:17:37,21:41:23,20:16:50
45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,3720,Female,1,Research Scientist,Married,184300,4.0,12,1,10.0,5,3,1,2,2.0,4.0,4.0,3,3,09:16:10,10:48:16,09:59:27,19:42:07,21:56:13,20:36:02
48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,3721,Male,2,Research Scientist,Divorced,16010,4.0,12,0,15.0,3,2,2,2,3.0,1.0,3.0,3,3,09:12:12,10:53:51,09:59:07,15:55:34,18:04:25,17:03:42
34,Yes,Travel_Rarely,Research & Development,7,4,Medical,3722,Male,2,Research Scientist,Married,26940,1.0,16,1,2.0,3,2,2,2,1.0,3.0,3.0,3,3,08:58:45,10:41:01,10:00:35,15:51:02,18:37:01,17:25:24
40,No,Non-Travel,Research & Development,25,4,Other,3723,Female,1,Sales Executive,Divorced,31490,2.0,15,1,16.0,1,9,4,8,4.0,2.0,3.0,2,3,09:01:43,10:42:38,09:58:20,16:49:32,19:04:05,17:59:05
28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,3724,Female,1,Research Scientist,Single,176390,0.0,13,1,6.0,0,5,1,3,4.0,1.0,3.0,3,3,09:18:00,10:51:50,10:01:30,15:31:36,17:52:38,16:31:34
44,No,Non-Travel,Research & Development,5,3,Life Sciences,3725,Male,1,Laboratory Technician,Single,23190,3.0,18,0,7.0,4,5,0,3,3.0,3.0,3.0,2,3,09:17:25,10:37:46,10:00:06,15:24:14,17:54:20,16:36:02
53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,3726,Male,2,Manager,Single,116910,4.0,20,0,35.0,2,9,8,8,4.0,2.0,2.0,3,4,09:21:55,10:39:05,09:58:46,15:56:17,18:10:14,16:50:58
49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3727,Male,3,Laboratory Technician,Married,53240,2.0,19,0,20.0,2,3,1,2,1.0,3.0,2.0,1,3,08:58:00,10:41:48,09:58:51,15:44:03,18:16:24,16:47:51
40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3728,Male,3,Laboratory Technician,Divorced,167520,2.0,18,1,8.0,3,3,1,2,3.0,3.0,4.0,3,3,09:16:34,10:40:34,10:00:57,15:27:35,17:27:02,16:29:16
44,No,Travel_Rarely,Research & Development,5,1,Other,3729,Male,3,Research Scientist,Single,52280,1.0,13,0,6.0,2,5,1,3,4.0,2.0,2.0,4,3,08:55:35,10:49:19,10:00:22,15:47:12,17:54:26,16:53:42
33,No,Travel_Frequently,Human Resources,10,3,Medical,3730,Female,2,Sales Executive,Married,27000,0.0,14,3,5.0,2,4,0,3,4.0,1.0,3.0,3,3,09:09:16,10:39:59,09:57:57,16:10:48,18:31:13,17:17:40
34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,3731,Female,1,Sales Representative,Single,192460,3.0,15,1,15.0,5,13,3,12,4.0,1.0,3.0,3,3,09:20:56,10:42:18,10:00:01,15:51:39,17:49:56,16:52:44
30,No,Travel_Rarely,Sales,1,2,Technical Degree,3732,Male,1,Laboratory Technician,Married,25060,8.0,22,0,4.0,3,2,2,2,4.0,3.0,2.0,3,4,09:16:59,10:40:58,10:00:16,15:04:37,17:15:46,16:07:30
42,No,Travel_Frequently,Research & Development,8,4,Medical,3733,Female,1,Sales Executive,Single,60620,1.0,22,2,12.0,2,12,5,8,1.0,4.0,3.0,3,4,09:22:50,10:49:25,10:00:21,16:11:52,18:31:56,17:17:16
44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,3734,Female,5,Manufacturing Director,Married,43820,7.0,16,2,11.0,2,1,0,0,1.0,3.0,2.0,3,3,09:02:02,10:44:29,09:59:52,16:25:50,18:29:33,17:34:45
30,No,Non-Travel,Research & Development,8,3,Life Sciences,3735,Male,1,Manufacturing Director,Divorced,21430,1.0,17,1,1.0,2,1,0,0,3.0,3.0,2.0,3,3,09:21:15,10:45:07,10:00:50,14:53:10,17:13:57,16:07:30
57,No,Travel_Rarely,Sales,2,1,Life Sciences,3736,Male,3,Research Scientist,Married,61620,0.0,14,0,13.0,5,12,2,8,2.0,3.0,2.0,2,3,09:19:17,10:54:26,10:00:08,16:30:05,18:39:25,17:33:25
49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,3737,Female,2,Sales Executive,Divorced,50940,3.0,15,0,29.0,5,8,0,7,3.0,2.0,3.0,3,3,09:21:01,10:41:49,10:00:47,15:30:17,17:44:57,16:54:33
34,No,Travel_Frequently,Research & Development,2,4,Medical,3738,Female,2,Sales Representative,Divorced,68770,7.0,20,0,16.0,3,14,6,9,2.0,1.0,2.0,3,4,09:21:50,10:50:58,09:58:18,15:06:18,17:26:56,16:19:37
28,Yes,Travel_Frequently,Research & Development,2,3,Medical,3739,Male,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2,1.0,3.0,4.0,3,4,09:08:14,10:51:57,10:00:38,15:17:28,17:30:11,16:29:13
29,Yes,Travel_Frequently,Research & Development,28,3,Medical,3740,Female,5,Research Scientist,Single,44340,5.0,17,3,7.0,1,5,0,0,1.0,2.0,1.0,3,3,09:04:58,10:46:50,09:58:55,16:38:08,18:53:32,17:46:47
34,Yes,Travel_Rarely,Research & Development,7,1,Medical,3741,Male,1,Research Scientist,Single,62880,0.0,15,1,16.0,2,15,10,10,1.0,2.0,4.0,3,3,09:16:20,10:49:49,10:00:35,17:24:10,19:30:14,18:31:37
35,No,Travel_Rarely,Sales,7,4,Other,3742,Female,4,Healthcare Representative,Married,25530,1.0,14,1,1.0,4,1,0,0,4.0,3.0,3.0,2,3,09:12:09,10:42:33,09:58:31,15:29:33,17:37:52,16:33:04
24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,3743,Male,2,Research Scientist,Single,76540,2.0,17,1,4.0,3,0,0,0,2.0,1.0,2.0,2,3,09:11:15,10:41:23,10:00:25,17:16:40,19:50:44,18:29:35
24,No,Non-Travel,Research & Development,10,3,Life Sciences,3744,Female,2,Manager,Married,51600,1.0,17,1,1.0,3,1,0,0,4.0,2.0,3.0,1,3,09:12:14,10:51:21,09:59:37,15:59:20,18:54:08,17:24:31
44,No,Travel_Frequently,Research & Development,5,2,Medical,3745,Female,2,Research Scientist,Single,171590,5.0,22,1,16.0,1,2,2,2,2.0,3.0,2.0,2,4,09:17:38,10:49:11,09:59:34,18:52:33,21:28:46,20:17:56
29,No,Travel_Rarely,Sales,10,2,Life Sciences,3746,Female,1,Sales Executive,Divorced,128080,1.0,13,0,10.0,6,10,0,4,3.0,3.0,3.0,3,3,09:01:06,10:37:12,09:59:57,15:49:28,18:08:51,16:59:46
30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,3747,Male,3,Sales Executive,Divorced,102210,0.0,19,1,6.0,2,5,1,3,3.0,3.0,4.0,3,3,09:21:28,10:46:36,10:01:23,15:05:17,17:13:19,16:09:38
55,No,Travel_Rarely,Sales,20,3,Marketing,3748,Male,2,Research Scientist,Married,47790,0.0,14,1,4.0,6,3,1,2,4.0,3.0,3.0,3,3,09:00:09,10:55:10,09:59:30,19:21:34,21:51:16,20:39:33
33,No,Travel_Rarely,Research & Development,7,2,Life Sciences,3749,Male,2,Research Scientist,Married,37370,8.0,22,2,8.0,2,5,0,2,1.0,2.0,3.0,3,4,09:17:53,10:39:40,09:59:37,16:51:52,18:56:47,17:51:54
47,No,Travel_Rarely,Research & Development,8,4,Medical,3750,Female,2,Sales Representative,Married,23660,3.0,17,0,11.0,5,5,1,2,3.0,3.0,2.0,2,3,08:37:12,10:54:26,09:58:31,19:31:48,21:53:10,20:50:28
28,Yes,Travel_Frequently,Sales,1,3,Marketing,3751,Male,2,Laboratory Technician,Single,17060,7.0,12,0,8.0,3,0,0,0,3.0,1.0,2.0,3,3,09:20:43,10:42:07,10:01:01,16:28:24,18:39:42,17:37:03
28,No,Travel_Rarely,Sales,8,4,Marketing,3752,Male,1,Laboratory Technician,Divorced,163070,1.0,16,0,1.0,3,1,0,0,1.0,3.0,1.0,2,3,09:12:34,11:08:15,10:00:27,15:01:46,17:34:42,16:07:48
28,No,Travel_Frequently,Research & Development,9,3,Life Sciences,3753,Female,2,Sales Executive,Single,59330,0.0,11,0,5.0,3,4,1,3,3.0,1.0,3.0,3,3,09:08:57,10:50:38,10:01:53,15:38:06,18:02:14,17:02:38
49,No,Travel_Rarely,Research & Development,5,4,Life Sciences,3754,Female,1,Research Scientist,Married,34240,4.0,11,0,10.0,3,3,1,2,3.0,1.0,3.0,3,3,09:04:44,11:03:22,09:59:33,15:13:06,17:37:14,16:23:01
29,No,Travel_Frequently,Research & Development,8,1,Medical,3755,Male,1,Research Scientist,Married,40370,0.0,14,0,4.0,2,3,0,2,4.0,2.0,3.0,1,3,09:10:15,10:46:16,09:58:11,16:02:57,18:12:45,17:05:50
28,No,Travel_Rarely,Research & Development,5,1,Technical Degree,3756,Male,2,Laboratory Technician,Married,25590,1.0,11,0,8.0,3,8,1,7,3.0,2.0,2.0,2,3,09:08:19,10:38:45,10:00:32,14:35:48,17:12:57,15:59:23
33,No,Travel_Rarely,Research & Development,15,4,Life Sciences,3757,Female,1,Sales Executive,Single,62010,2.0,15,3,14.0,2,0,0,0,4.0,3.0,3.0,2,3,09:12:04,10:55:07,10:00:27,17:18:15,19:28:16,18:28:08
32,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3758,Female,3,Laboratory Technician,Single,44030,2.0,20,0,10.0,3,5,0,0,3.0,4.0,4.0,2,4,09:17:17,10:49:53,10:00:22,16:23:00,18:46:31,17:23:32
54,No,Travel_Frequently,Sales,10,3,Life Sciences,3759,Female,4,Research Scientist,Divorced,37610,3.0,12,0,26.0,3,14,1,12,2.0,4.0,3.0,2,3,09:15:13,10:52:25,09:59:52,15:48:25,18:17:29,16:59:27
29,Yes,Travel_Rarely,Research & Development,5,3,Life Sciences,3760,Female,2,Research Scientist,Single,109340,6.0,17,2,11.0,2,9,0,7,1.0,1.0,1.0,3,3,09:15:01,10:49:49,09:59:58,15:17:38,17:27:54,16:32:04
44,No,Travel_Rarely,Sales,26,1,Marketing,3761,Male,1,Sales Representative,Married,107610,3.0,11,1,24.0,5,20,14,17,4.0,1.0,4.0,2,3,09:14:34,10:35:29,09:59:03,16:45:59,18:52:13,17:53:34
39,No,Travel_Rarely,Sales,6,1,Technical Degree,3762,Female,2,Laboratory Technician,Single,51750,4.0,17,1,9.0,2,2,2,2,2.0,2.0,3.0,4,3,09:17:02,10:38:39,09:58:44,15:57:32,18:06:08,17:03:09
46,No,Travel_Rarely,Research & Development,4,2,Life Sciences,3763,Male,3,Manufacturing Director,Married,138260,8.0,11,0,23.0,1,13,5,1,3.0,2.0,4.0,2,3,09:21:07,11:01:25,10:01:21,15:58:01,18:05:15,17:02:44
35,No,Travel_Rarely,Research & Development,23,4,Life Sciences,3764,Male,2,Research Scientist,Single,63340,1.0,14,0,11.0,2,11,3,3,4.0,2.0,1.0,4,3,09:18:01,10:38:11,09:59:15,15:02:55,17:08:00,16:09:18
23,No,Travel_Rarely,Research & Development,2,4,Medical,3765,Female,2,Manager,Single,49360,0.0,19,1,5.0,2,4,1,2,1.0,3.0,3.0,2,3,09:11:34,10:52:19,09:59:29,16:37:30,18:42:27,17:41:22
40,Yes,Travel_Rarely,Research & Development,2,3,Medical,3766,Male,2,Research Director,Single,47750,3.0,15,1,15.0,3,5,1,0,4.0,1.0,1.0,4,3,09:17:36,10:47:29,09:58:53,16:33:05,18:44:00,17:35:02
34,No,Travel_Rarely,Human Resources,2,3,Human Resources,3767,Male,2,Manufacturing Director,Married,28180,1.0,13,1,10.0,2,10,8,6,4.0,3.0,3.0,3,3,09:10:47,10:42:36,09:58:44,19:12:51,21:15:49,20:16:41
31,Yes,Travel_Frequently,Research & Development,29,3,Life Sciences,3768,Female,2,Healthcare Representative,Single,25150,1.0,14,0,7.0,3,7,7,7,4.0,3.0,1.0,2,3,09:18:32,10:45:11,10:00:44,15:17:16,17:31:55,16:24:23
50,No,Travel_Frequently,Research & Development,6,3,Medical,3769,Male,1,Manager,Single,23420,1.0,12,1,32.0,2,32,13,9,3.0,4.0,3.0,2,3,09:07:33,10:43:55,09:58:07,19:03:59,21:12:28,19:57:20
34,No,Travel_Rarely,Sales,25,5,Marketing,3770,Female,1,Research Scientist,Married,41940,0.0,17,2,12.0,3,11,5,7,2.0,3.0,3.0,3,3,08:57:34,10:40:13,09:59:27,19:12:07,21:36:16,20:29:57
42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3771,Female,1,Manufacturing Director,Married,106850,4.0,11,3,4.0,2,1,0,0,3.0,2.0,3.0,3,3,09:16:40,10:45:48,10:00:02,15:31:23,17:44:34,16:35:43
37,No,Travel_Rarely,Research & Development,2,2,Medical,3772,Male,1,Research Scientist,Married,20220,1.0,12,0,10.0,1,10,3,7,1.0,4.0,3.0,3,3,09:14:31,10:43:09,10:00:38,16:57:57,19:29:48,18:00:02
29,No,Travel_Rarely,Research & Development,1,3,Medical,3773,Female,1,Manager,Married,23140,3.0,13,0,9.0,5,7,0,7,3.0,1.0,3.0,4,3,09:07:06,10:48:04,10:00:14,14:55:03,17:13:19,16:11:21
33,No,Travel_Rarely,Research & Development,1,1,Life Sciences,3774,Male,1,Research Scientist,Single,42560,1.0,13,3,5.0,1,5,0,2,4.0,2.0,3.0,3,3,09:16:38,10:59:07,09:58:47,16:04:32,18:19:59,17:10:51
45,No,Travel_Rarely,Sales,3,3,Life Sciences,3775,Male,3,Laboratory Technician,Married,35800,4.0,20,1,8.0,1,5,0,3,4.0,4.0,3.0,2,4,09:10:09,10:46:53,09:59:40,15:05:57,16:55:44,16:01:17
42,No,Travel_Frequently,Human Resources,1,4,Technical Degree,3776,Male,2,Manufacturing Director,Married,31620,2.0,17,2,24.0,1,20,13,9,4.0,4.0,1.0,3,3,09:04:14,11:03:28,10:01:29,16:42:48,19:35:14,18:07:21
40,No,Travel_Rarely,Sales,10,1,Life Sciences,3777,Female,1,Manufacturing Director,Married,65240,0.0,13,1,9.0,2,8,7,1,1.0,1.0,4.0,4,3,09:12:38,10:52:36,10:00:34,15:10:21,17:42:35,16:17:11
33,No,Travel_Rarely,Research & Development,9,3,Medical,3778,Female,2,Manufacturing Director,Married,28990,1.0,17,0,15.0,3,15,5,7,2.0,3.0,3.0,2,3,09:05:30,10:45:16,10:01:05,19:40:44,21:35:20,20:38:15
40,No,Travel_Rarely,Sales,5,5,Life Sciences,3779,Male,1,Manufacturing Director,Single,52310,1.0,12,2,21.0,4,21,7,7,3.0,,3.0,3,3,09:11:31,10:48:03,09:57:44,17:08:04,19:17:01,18:21:53
24,No,Travel_Rarely,Sales,10,2,Marketing,3780,Male,1,Manufacturing Director,Divorced,23560,0.0,13,0,2.0,5,1,0,0,3.0,1.0,3.0,3,3,09:20:02,10:43:46,10:01:28,15:08:11,17:23:52,16:07:09
40,No,Non-Travel,Research & Development,7,3,Medical,3781,Male,1,Research Scientist,Divorced,28000,3.0,12,2,8.0,0,2,2,2,4.0,4.0,3.0,2,3,09:15:29,10:42:48,09:59:58,17:24:42,19:36:28,18:24:36
45,No,Travel_Rarely,Research & Development,4,3,Medical,3782,Female,3,Laboratory Technician,Divorced,118360,1.0,22,0,10.0,2,10,7,7,1.0,2.0,3.0,4,4,09:17:13,10:47:23,09:59:45,15:34:20,17:51:16,16:36:19
35,No,Travel_Rarely,Research & Development,10,1,Life Sciences,3783,Male,1,Healthcare Representative,Married,109030,0.0,11,0,6.0,3,5,4,2,2.0,3.0,3.0,4,3,09:18:08,10:46:09,10:00:45,16:53:34,18:49:31,17:49:21
32,No,Travel_Rarely,Research & Development,22,4,Medical,3784,Male,1,Sales Executive,Married,29730,3.0,22,0,12.0,0,7,2,5,4.0,2.0,3.0,4,4,09:20:11,10:37:09,09:58:36,16:10:37,18:22:42,17:16:38
36,No,Travel_Rarely,Sales,9,3,Marketing,3785,Female,4,Research Scientist,Single,142750,3.0,18,1,7.0,5,3,1,2,3.0,4.0,2.0,2,3,09:01:52,10:47:01,09:59:58,17:49:24,20:19:50,19:06:12
48,No,Travel_Rarely,Research & Development,12,4,Medical,3786,Male,1,Laboratory Technician,Divorced,55620,8.0,13,1,18.0,2,8,7,7,3.0,3.0,3.0,3,3,09:15:20,10:54:46,09:57:03,16:48:04,19:21:20,17:51:50
29,No,Travel_Rarely,Research & Development,23,4,Life Sciences,3787,Female,2,Healthcare Representative,Married,45370,6.0,18,1,5.0,5,1,0,0,3.0,3.0,2.0,4,3,09:09:28,10:44:41,10:00:42,16:38:06,18:47:46,17:49:23
33,No,Travel_Rarely,Research & Development,9,1,Medical,3788,Male,1,Healthcare Representative,Married,76420,2.0,20,1,8.0,2,2,2,2,1.0,1.0,1.0,2,4,09:14:47,10:46:17,10:01:58,15:59:45,18:05:49,17:09:07
30,Yes,Travel_Rarely,Research & Development,1,3,Other,3789,Male,3,Sales Executive,Married,179240,1.0,13,2,10.0,2,10,6,7,2.0,1.0,3.0,3,3,09:09:14,10:43:56,10:01:16,16:25:38,18:41:51,17:26:13
38,No,Travel_Frequently,Sales,9,3,Marketing,3790,Male,1,Manufacturing Director,Married,52040,3.0,13,1,10.0,2,6,1,2,3.0,3.0,3.0,3,3,09:20:40,10:52:47,10:01:11,15:56:28,17:53:20,16:55:47
35,No,Travel_Rarely,Sales,7,2,Life Sciences,3791,Male,1,Sales Executive,Single,22770,1.0,12,1,3.0,2,3,1,2,4.0,1.0,3.0,3,3,09:12:37,10:43:30,09:58:22,15:38:08,18:10:30,16:46:18
30,No,Travel_Rarely,Research & Development,14,3,Technical Degree,3792,Male,5,Research Director,Married,27950,3.0,13,0,9.0,4,4,1,3,3.0,2.0,3.0,3,3,09:00:24,10:38:36,09:59:12,14:46:45,17:26:52,16:29:34
35,Yes,Travel_Rarely,Research & Development,2,3,Medical,3793,Female,1,Research Scientist,Divorced,25320,1.0,13,0,1.0,2,1,0,0,1.0,1.0,3.0,1,3,09:20:08,10:47:30,10:00:23,18:35:44,20:57:30,19:42:46
53,Yes,Travel_Rarely,Research & Development,19,3,Life Sciences,3794,Male,2,Manager,Married,25590,0.0,25,0,34.0,2,33,1,9,3.0,4.0,3.0,3,4,09:12:55,10:40:08,09:58:59,15:14:52,17:31:21,16:28:05
38,Yes,Travel_Rarely,Research & Development,2,3,Medical,3795,Female,3,Sales Executive,Married,49080,4.0,19,1,7.0,3,5,1,4,3.0,2.0,3.0,2,3,09:18:10,10:40:52,10:00:21,16:32:34,18:50:59,17:35:06
32,No,Non-Travel,Research & Development,10,4,Life Sciences,3796,Female,5,Research Scientist,Married,23800,4.0,13,0,9.0,5,6,1,2,4.0,1.0,2.0,3,3,09:19:08,10:41:53,10:01:10,16:09:44,18:36:04,17:24:14
48,No,Travel_Rarely,Research & Development,2,5,Life Sciences,3797,Male,1,Sales Executive,Married,47650,8.0,12,1,10.0,4,8,7,6,3.0,1.0,2.0,3,3,09:22:16,10:43:18,09:59:14,15:52:33,18:31:46,17:04:21
34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3798,Male,2,Sales Executive,Single,20440,1.0,11,0,1.0,2,1,0,0,1.0,4.0,1.0,3,3,08:58:12,10:52:23,09:59:51,16:01:44,18:24:59,17:22:59
55,No,Travel_Rarely,Research & Development,11,1,Medical,3799,Female,1,Laboratory Technician,Married,26930,1.0,18,0,36.0,6,36,2,13,3.0,4.0,3.0,2,3,09:11:15,10:40:01,10:00:07,14:55:44,17:28:46,16:24:20
34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3800,Male,2,Research Scientist,Married,65860,9.0,18,1,9.0,3,2,2,1,2.0,4.0,2.0,3,3,09:14:21,10:55:26,10:01:26,15:12:47,17:04:08,16:07:54
26,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3801,Male,1,Research Director,Married,32940,1.0,11,0,1.0,6,1,0,0,1.0,4.0,3.0,3,3,08:58:48,10:57:10,10:00:36,16:07:09,18:31:46,17:17:37
38,No,Travel_Rarely,Sales,14,2,Marketing,3802,Female,1,Sales Executive,Married,41710,0.0,23,0,10.0,4,9,7,7,3.0,2.0,3.0,4,4,09:10:02,10:47:25,10:00:50,15:49:17,18:07:26,17:03:44
38,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3803,Female,1,Manufacturing Director,Single,27780,2.0,13,0,8.0,5,3,1,2,2.0,2.0,4.0,2,3,09:04:22,10:45:13,09:59:38,15:57:25,18:14:48,17:12:30
36,No,Travel_Rarely,Human Resources,1,3,Human Resources,3804,Male,1,Research Scientist,Single,23770,6.0,13,2,15.0,3,1,0,0,2.0,3.0,3.0,3,3,09:14:46,10:50:10,10:00:10,16:26:32,18:41:13,17:24:16
29,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3805,Male,1,Sales Representative,Single,24040,1.0,17,0,10.0,3,10,1,5,2.0,1.0,3.0,2,3,09:14:23,10:51:29,10:01:05,16:50:35,19:07:46,18:07:01
35,No,Travel_Rarely,Sales,12,2,Life Sciences,3806,Female,2,Sales Executive,Single,23180,3.0,19,0,10.0,4,5,0,4,1.0,3.0,3.0,4,3,09:00:38,10:42:36,09:59:11,18:04:56,20:26:48,19:18:03
39,No,Travel_Rarely,Sales,2,2,Medical,3807,Female,1,Sales Executive,Married,20080,2.0,12,0,11.0,3,7,7,6,4.0,3.0,3.0,3,3,09:14:20,10:49:51,09:57:44,16:20:26,19:15:30,17:46:15
29,No,Travel_Frequently,Research & Development,5,1,Medical,3808,Female,1,Research Scientist,Divorced,62440,1.0,22,0,6.0,3,6,1,3,1.0,4.0,4.0,3,4,09:22:34,10:41:34,09:59:28,15:40:47,18:00:30,16:46:43
50,No,Travel_Rarely,Research & Development,4,2,Medical,3809,Female,1,Laboratory Technician,Married,27990,4.0,12,1,27.0,0,1,0,0,3.0,3.0,3.0,1,3,09:07:51,10:43:17,09:59:06,18:12:31,20:27:21,19:24:03
23,No,Travel_Rarely,Research & Development,7,2,Life Sciences,3810,Female,3,Manager,Married,105520,2.0,11,0,4.0,2,2,2,2,4.0,3.0,3.0,3,3,09:16:26,11:00:01,10:02:08,15:38:58,17:48:43,16:43:23
36,No,Travel_Frequently,Sales,21,3,Life Sciences,3811,Male,2,Human Resources,Married,23290,3.0,15,0,9.0,2,3,0,2,1.0,1.0,3.0,3,3,09:04:56,11:02:47,10:00:14,18:02:51,20:18:01,19:11:38
42,No,Travel_Rarely,Research & Development,8,2,Life Sciences,3812,Female,5,Manager,Single,40140,8.0,13,1,24.0,3,1,0,1,4.0,4.0,3.0,3,3,09:07:13,10:46:27,09:58:56,14:57:48,17:11:16,15:59:20
